iliac,happy,tripe,unzip;3,5,6,7;soare,clint,iliac,podgy,unzip,tripe,happy
arena,doing,corny,shiny;3,4,6,7;soare,clint,corny,arena,toped,doing,shiny
began,delve,plaid,adobe;4,5,6,8;soare,clint,vexed,began,plaid,delve,kbars,adobe
tepee,beefy,hasty,belle;4,5,6,7;soare,clint,pudgy,tepee,hasty,belle,beefy
molar,cabby,chime,grimy;4,5,6,7;soare,clint,perdy,grimy,molar,cabby,chime
undid,robin,shove,jumpy;3,5,6,7;soare,clint,robin,dampy,shove,undid,jumpy
lanky,ought,spray,idiot;3,4,5,7;soare,clint,ought,spray,idiot,lemel,lanky
titan,imply,tilde,false;3,4,5,7;soare,clint,titan,tilde,false,lemel,imply
crick,gaudy,photo,radio;3,5,6,7;soare,clint,radio,smowt,gaudy,photo,crick
grave,wedge,stout,tardy;4,5,6,8;soare,clipt,bundh,wedge,stout,tardy,varia,grave
sharp,smoky,humid,enema;4,5,6,7;soare,clipt,handy,humid,sharp,smoky,enema
retry,theme,erode,angst;3,4,6,7;soare,clipt,angst,retry,zerda,erode,theme
trite,scant,spent,bonus;3,4,5,7;soare,clipt,spent,bonus,scant,smowt,trite
baggy,gamut,hovel,urine;3,4,5,7;soare,clint,gamut,baggy,urine,varia,hovel
soapy,climb,timid,hater;2,5,6,7;soare,soapy,clint,fetch,climb,timid,hater
aware,joint,tunic,hoist;3,4,6,8;soare,built,tunic,aware,mojos,joint,iftar,hoist
novel,goody,rerun,zebra;3,4,5,7;soare,clint,zebra,novel,rerun,wadge,goody
torch,crept,young,hasty;3,5,6,7;soare,linty,young,tempt,hasty,torch,crept
louse,loose,flier,inter;3,4,6,7;soare,lupin,louse,loose,finds,inter,flier
tidal,swell,until,moldy;3,4,6,7;soare,clint,until,tidal,champ,moldy,swell
regal,lobby,booty,fiery;3,5,6,7;soare,culty,booty,menge,regal,lobby,fiery
optic,smart,fruit,sheer;3,4,6,7;soare,cunit,optic,fruit,mieve,sheer,smart
quasi,spice,libel,steed;3,4,5,6;soare,clint,spice,steed,quasi,libel
trust,tacit,badge,prose;2,4,6,7;soare,prose,clint,tacit,dough,trust,badge
deign,shade,dread,cyber;4,5,6,7;soare,tiled,bench,dread,deign,shade,cyber
speak,locus,hunch,stool;3,4,5,7;soare,clint,speak,stool,locus,iambi,hunch
tubal,spurt,ruler,tangy;3,4,5,6;soare,clint,spurt,tubal,tangy,ruler
putty,grate,mouse,naive;3,5,6,7;soare,mulct,mouse,gandy,putty,naive,grate
tease,moult,fatal,spell;3,4,5,7;soare,clipt,spell,tease,moult,naira,fatal
vigor,thyme,mania,cluck;4,5,6,7;soare,clint,meved,vigor,mania,thyme,cluck
flair,clean,holly,equip;3,4,5,8;soare,clint,equip,flair,clean,gowds,hilch,holly
truer,masse,sooty,quota;3,4,6,7;soare,built,masse,quota,thans,truer,sooty
spicy,moody,usher,merge;4,5,6,7;soare,cunit,gloms,usher,spicy,merge,moody
quota,tapir,grade,sooth;3,4,6,7;soare,clint,tapir,quota,gyved,grade,sooth
sandy,bleed,stoke,salad;3,4,5,7;soare,clint,sandy,salad,bleed,mavin,stoke
naval,breed,cluck,undid;4,5,7,8;soare,clint,dumpy,undid,cluck,budge,breed,naval
utter,music,clerk,trace;3,4,6,7;soare,clipt,trace,clerk,menge,utter,music
scowl,slink,utter,mimic;4,5,6,8;soare,clint,khuds,slink,mimic,scowl,bayes,utter
scree,using,youth,pixel;3,5,6,7;soare,clipt,scree,thrum,using,youth,pixel
scant,impel,octal,pried;3,4,6,7;soare,clint,octal,scant,doper,pried,impel
stood,sulky,aback,thigh;3,5,6,7;soare,clint,thigh,dumky,aback,stood,sulky
twixt,rogue,shine,ditch;3,5,6,7;soare,clint,twixt,pudgy,ditch,rogue,shine
spent,curry,bravo,finch;2,4,5,7;soare,bravo,clipt,spent,curry,iftar,finch
ennui,flare,alloy,beefy;3,4,5,7;soare,flint,beefy,flare,alloy,dirge,ennui
swami,abled,flash,lasso;3,4,6,7;soare,clint,lasso,swami,hedge,abled,flash
crowd,pinky,adapt,dwelt;3,4,5,7;soare,clint,adapt,crowd,dwelt,bayes,pinky
pulpy,jazzy,fetid,gassy;4,5,6,8;soare,clint,podgy,fetid,pulpy,gassy,lemel,jazzy
voter,frown,conch,voila;4,5,6,8;soare,mulct,dwine,voter,conch,voila,budge,frown
bench,urine,sleep,blade;3,4,5,7;soare,clipt,sleep,bench,urine,mozed,blade
silky,slush,march,sower;3,4,6,7;soare,clint,march,slush,kbars,silky,sower
rusty,lunar,manor,torus;3,4,5,6;soare,curat,lunar,manor,rusty,torus
hymen,pinto,tidal,tally;3,5,6,7;soare,clint,pinto,fyked,tidal,tally,hymen
march,place,setup,blimp;3,4,5,7;soare,clipt,blimp,place,march,lemel,setup
hedge,trove,aglow,naive;3,4,5,7;soare,glint,aglow,naive,trove,bajus,hedge
count,slain,timer,otter;3,4,6,7;soare,clint,count,slain,matlo,otter,timer
dodgy,irate,heath,fanny;3,5,6,7;soare,clint,irate,foody,fanny,heath,dodgy
again,timid,fewer,bound;3,4,6,7;soare,clint,again,timid,wheep,fewer,bound
avoid,roger,macaw,front;3,4,6,7;soare,clint,front,avoid,rowme,roger,macaw
banjo,spelt,flour,ghoul;4,5,6,7;soare,clint,pogos,spelt,flour,ghoul,banjo
relax,snipe,wooly,surge;3,5,6,8;soare,clipt,snipe,gelly,surge,relax,lemel,wooly
icily,anode,merry,maker;3,4,6,7;soare,clint,anode,icily,begem,maker,merry
debar,woozy,again,whoop;3,5,6,7;soare,clint,again,bawdy,debar,woozy,whoop
meant,tenet,modem,suave;3,4,5,7;soare,linty,modem,tenet,meant,pucka,suave
grail,input,tough,ulcer;3,4,6,7;soare,clint,ulcer,input,vying,tough,grail
press,gusto,freer,rally;3,5,6,7;soare,cutin,gusto,duply,press,freer,rally
smirk,gully,earth,unfit;4,5,6,8;soare,clint,paths,smirk,unfit,earth,dirge,gully
medic,thorn,canny,macro;3,4,5,6;soare,clint,canny,macro,thorn,medic
bitty,aphid,trust,probe;4,5,6,7;soare,clipt,bandy,aphid,probe,trust,bitty
peach,smell,audio,gecko;4,5,6,7;soare,clint,whoop,peach,smell,audio,gecko
spray,puffy,syrup,melon;3,4,6,7;soare,clipt,syrup,spray,mungo,puffy,melon
snore,delay,heave,lusty;3,4,6,7;soare,clipt,lusty,delay,dhows,heave,snore
today,swirl,elfin,curve;3,4,6,7;soare,clint,elfin,swirl,puree,curve,today
jerky,swash,guess,anvil;4,5,6,8;soare,clint,dumpy,swash,guess,jerky,varia,anvil
madly,bevel,fauna,spike;4,5,7,8;soare,clint,wedgy,fauna,spike,bortz,bevel,madly
spice,basin,arise,given;3,4,5,7;soare,clint,basin,spice,arise,varia,given
sonic,flung,viral,pagan;3,5,6,7;soare,linty,sonic,parks,viral,flung,pagan
point,guild,bulge,bring;4,5,6,7;soare,clint,podgy,bulge,guild,bring,point
fruit,conch,night,stout;4,5,6,7;soare,clint,shtup,fruit,conch,stout,night
fugue,leave,humus,crumb;4,5,6,7;soare,guilt,bemud,fugue,leave,humus,crumb
sense,manor,notch,lingo;3,4,5,6;soare,clint,lingo,notch,manor,sense
spied,pasta,depot,cluck;3,4,5,7;soare,clint,depot,spied,cluck,fatal,pasta
diary,crime,lurid,sully;3,4,5,7;soare,clipt,diary,lurid,crime,lemel,sully
among,bible,cacti,torso;3,5,6,7;soare,clint,cacti,agloo,among,torso,bible
stoic,beret,mealy,shaky;3,5,6,7;soare,clint,stoic,keema,beret,shaky,mealy
clamp,waive,pixel,ember;4,5,6,7;soare,clint,dumpy,ember,waive,clamp,pixel
umbra,polka,stall,resin;3,4,6,7;soare,mitch,resin,umbra,lemel,stall,polka
drunk,leave,spoil,rhyme;3,5,6,7;soare,clipt,spoil,vying,drunk,leave,rhyme
endow,glean,spied,annul;3,5,6,7;soare,clint,glean,jimpy,endow,annul,spied
focus,mouse,local,alive;3,4,5,7;soare,linum,focus,mouse,local,vying,alive
humid,ulcer,swarm,catch;3,5,6,7;soare,clipt,ulcer,dhows,humid,catch,swarm
flung,crude,disco,stool;3,4,5,7;soare,clipt,disco,stool,crude,boong,flung
eaten,alert,worse,vital;3,5,6,7;soare,clint,alert,shtup,eaten,vital,worse
outgo,risen,cocoa,sully;4,5,6,8;soare,clint,humid,cocoa,outgo,risen,lemel,sully
scoff,cabin,these,renal;3,4,5,7;soare,clint,these,renal,cabin,cocco,scoff
urban,mirth,vogue,scold;4,5,6,7;soare,clint,budge,urban,vogue,mirth,scold
pouty,mason,udder,hippo;3,5,6,7;soare,clint,mason,fundy,hippo,udder,pouty
spout,wrist,puppy,aunty;3,5,6,8;soare,clint,wrist,dumpy,spout,aunty,posse,puppy
frail,prize,gassy,tacit;3,4,5,7;soare,clint,tacit,gassy,frail,dampy,prize
retro,rajah,theft,swirl;3,5,6,7;soare,clint,swirl,humpy,theft,rajah,retro
nobly,harry,puffy,graph;3,5,6,7;soare,clint,nobly,gompa,graph,harry,puffy
sober,until,gloss,aging;3,5,6,7;soare,clint,until,ngwee,sober,aging,gloss
husky,snuff,organ,fella;3,4,7,8;soare,clint,snuff,fella,abohm,yucko,organ,husky
cheek,torus,noose,knock;3,4,6,7;soare,unlit,noose,torus,wreck,cheek,knock
alibi,knoll,towel,anime;3,4,5,7;soare,clint,alibi,anime,knoll,iftar,towel
break,pygmy,brink,chick;3,5,6,7;soare,clint,chick,bumfs,break,brink,pygmy
night,steam,elder,frill;4,5,6,7;soare,clint,fiked,elder,frill,steam,night
wagon,coach,lucky,waver;3,5,6,8;soare,mulct,coach,gybed,wagon,lucky,varia,waver
conch,havoc,width,bride;4,5,6,7;soare,clint,dampy,width,bride,conch,havoc
joint,funny,tense,bulge;3,5,6,7;soare,clint,tense,pelfs,joint,bulge,funny
wreak,melon,retry,bulky;3,5,7,8;soare,clint,retry,gambs,melon,fauld,wreak,bulky
drink,moody,welch,valor;4,5,6,8;soare,linty,cowed,drink,valor,welch,lemel,moody
pluck,rogue,breed,thief;3,4,6,7;soare,cunit,pluck,rogue,freer,breed,thief
mirth,where,sheep,rotor;3,4,6,7;soare,clint,where,sheep,embar,mirth,rotor
spook,clung,meaty,logic;3,4,6,7;soare,clint,logic,clung,howks,meaty,spook
fixer,viper,whack,brute;4,5,6,7;soare,clipt,vendu,brute,fixer,viper,whack
loser,sixty,clung,blare;3,4,5,7;soare,glift,clung,blare,loser,bayes,sixty
glide,fudge,azure,three;3,4,5,7;soare,guilt,glide,three,azure,bajan,fudge
image,gamut,inert,edify;3,4,5,6;soare,clint,gamut,inert,image,edify
patio,bugle,sever,snuff;3,4,6,7;soare,clint,snuff,patio,halwa,sever,bugle
lymph,hardy,acute,prone;3,4,5,7;soare,clipt,acute,lymph,hardy,benis,prone
entry,semen,graph,stall;3,5,6,7;soare,clint,entry,medal,semen,graph,stall
album,tweed,grout,funny;4,5,6,7;soare,clint,betty,album,tweed,grout,funny
silky,robot,eclat,cinch;3,4,6,7;soare,clint,eclat,robot,yucko,silky,cinch
swash,qualm,tripe,ember;3,4,5,7;soare,clipt,qualm,ember,tripe,gandy,swash
brown,skirt,snail,space;3,5,6,8;soare,thilk,skirt,pucan,space,snail,budge,brown
chime,tacit,image,clerk;3,4,5,6;soare,clint,image,tacit,chime,clerk
dwell,envoy,marsh,felon;3,4,6,7;soare,meynt,felon,marsh,jibed,dwell,envoy
tread,payee,vault,valor;3,4,5,6;soare,malty,valor,vault,payee,tread
entry,spine,tract,beast;3,4,6,7;soare,clint,entry,tract,fowth,beast,spine
pixie,guard,manic,wrung;4,5,6,7;soare,clint,almud,guard,wrung,pixie,manic
vinyl,badge,mania,tutor;3,4,6,7;soare,clint,vinyl,mania,brugh,tutor,badge
wider,truth,erase,burnt;2,4,6,7;soare,erase,clint,burnt,redip,wider,truth
weird,snuck,holly,think;3,4,5,6;soare,clint,weird,snuck,think,holly
edify,theft,power,niece;4,5,6,7;soare,clint,whump,theft,niece,power,edify
bacon,bobby,clump,rural;3,5,6,7;soare,clint,bacon,moobs,rural,clump,bobby
ruder,exact,giver,vigil;3,5,6,7;soare,clint,exact,dumpy,vigil,giver,ruder
clink,elude,eclat,cough;3,4,6,7;soare,clint,eclat,elude,dirge,cough,clink
bingo,valet,adorn,petty;3,4,6,7;soare,clint,adorn,valet,punch,petty,bingo
frown,droit,carol,piggy;3,5,6,7;soare,clint,carol,fudgy,droit,piggy,frown
outgo,icing,chord,crime;3,4,5,6;soare,clint,chord,outgo,icing,crime
youth,crazy,clash,pride;4,5,6,7;soare,clint,dumpy,youth,pride,crazy,clash
flock,liver,renal,retro;3,4,6,7;soare,clint,renal,retro,iftar,liver,flock
rebar,taper,budge,plump;4,5,6,7;soare,clint,begem,budge,plump,taper,rebar
chalk,brush,cliff,broom;3,4,5,7;soare,clint,brush,chalk,cliff,lemel,broom
pesto,scaly,algae,cruel;3,4,5,7;soare,clipt,pesto,cruel,algae,bayes,scaly
snack,vapid,whose,taper;3,5,6,7;soare,clint,snack,paths,vapid,taper,whose
mayor,trust,heave,lemur;4,5,6,8;soare,clint,whump,trust,heave,lemur,bayes,mayor
dingy,smear,power,bushy;3,5,6,7;soare,nymph,smear,flisk,power,dingy,bushy
molar,sixty,niece,crest;3,4,6,7;soare,clint,crest,niece,plyer,molar,sixty
dowel,dowel,miner,spear;3,5,5,6;soare,limen,miner,width,dowel,spear
cigar,blame,touch,tract;3,4,5,7;soare,clint,tract,cigar,touch,zambo,blame
treat,beret,folly,epoch;4,5,6,8;soare,clint,gulph,treat,epoch,beret,fauld,folly
shady,shock,tilde,snide;4,5,6,7;soare,clint,whelp,snide,tilde,shock,shady
witch,cyber,chute,ninny;3,4,5,7;soare,clint,ninny,chute,cyber,wiped,witch
saute,decal,caper,serve;3,4,6,7;soare,tepal,saute,serve,iodic,caper,decal
libel,boxer,slump,shyly;4,5,7,8;soare,clint,whump,shyly,slump,books,boxer,libel
sooty,tutor,eater,those;3,4,5,7;soare,dutch,those,sooty,tutor,lawny,eater
lemur,poppy,dingo,twine;3,5,6,7;soare,clint,twine,rugby,dingo,poppy,lemur
royal,scrub,azure,piano;2,3,5,6;soare,piano,azure,corby,scrub,royal
dopey,mouth,spook,tulip;4,5,6,8;soare,clint,thump,mouth,dopey,tulip,iftar,spook
amuse,thigh,siren,silly;4,5,6,7;soare,clipt,manky,thigh,silly,siren,amuse
clove,paper,usual,hippy;3,5,6,7;soare,clint,clove,dampy,hippy,paper,usual
sassy,fancy,punch,patch;3,5,6,8;soare,clint,fancy,plumb,punch,patch,varia,sassy
cried,genie,riper,offal;4,5,6,8;soare,clint,budge,offal,genie,cried,peavy,riper
shown,skill,chili,sneer;3,5,6,8;soare,clint,sneer,prowl,shown,skill,dirge,chili
known,siege,agree,sooty;3,5,6,7;soare,clint,known,dough,siege,agree,sooty
juror,salad,drown,early;4,5,6,8;soare,clint,gybed,salad,early,drown,iftar,juror
nicer,pesto,proxy,salvo;3,4,6,7;soare,pilot,salvo,pesto,wands,nicer,proxy
ester,nosey,snuck,young;3,4,5,6;soare,clint,nosey,snuck,ester,young
rabbi,share,jerky,dread;4,5,6,7;soare,clipt,unbed,rabbi,dread,jerky,share
trust,squad,abhor,snide;4,5,6,7;soare,clint,parry,snide,trust,abhor,squad
dirty,pupil,serum,hairy;3,4,6,7;soare,cunit,serum,pupil,dough,dirty,hairy
flack,clear,needy,spiel;3,4,6,7;soare,clint,clear,spiel,benis,flack,needy
endow,gourd,opera,bring;2,4,5,6;soare,opera,dimly,endow,gourd,bring
torus,raven,plead,horny;4,5,6,7;soare,larnt,mucid,raven,horny,torus,plead
borax,moody,giddy,focus;3,4,5,7;soare,milty,borax,moody,focus,naira,giddy
tonga,logic,swore,leant;3,4,5,7;soare,clint,leant,tonga,logic,dhows,swore
ennui,envoy,briar,equal;4,5,6,8;soare,clint,debug,ennui,briar,equal,varia,envoy
rotor,tease,manly,brand;3,5,7,8;soare,clint,tease,bufty,brand,lemel,manly,rotor
drool,tatty,amble,flask;4,6,7,8;soare,clint,gulph,flask,table,drool,amble,tatty
shorn,facet,spell,steam;4,5,6,7;soare,knelt,champ,spell,shorn,facet,steam
parer,bonus,rough,awash;3,4,6,8;soare,mutch,rough,bonus,wyled,awash,varia,parer
clung,waste,femur,grace;4,5,6,8;soare,clipt,bundh,clung,femur,grace,smowt,waste
yacht,prove,queue,movie;3,5,6,7;soare,glint,movie,crape,queue,yacht,prove
gamma,comet,cynic,pique;4,5,6,8;soare,clint,dumpy,comet,cynic,pique,dirge,gamma
nosey,cheat,elite,sooth;3,4,5,7;soare,clint,nosey,elite,cheat,smowt,sooth
venue,cabin,inner,glaze;3,5,6,7;soare,clint,cabin,fumed,venue,inner,glaze
tepid,royal,dough,spite;4,5,6,7;soare,clint,pudgy,dough,tepid,spite,royal
drift,decay,angle,close;3,4,5,7;soare,clint,drift,close,decay,yucko,angle
steep,sport,annoy,vocal;4,5,6,7;soare,clint,paven,sport,steep,vocal,annoy
trawl,tribe,heady,dance;3,4,6,7;soare,clipt,dance,trawl,bayes,heady,tribe
idiom,cyber,chose,hilly;3,4,5,7;soare,clint,chose,hilly,cyber,iftar,idiom
black,smack,hairy,spurt;3,4,6,7;soare,think,spurt,hairy,blaff,black,smack
weary,chest,cloud,venom;3,4,6,7;soare,blunt,cloud,chest,vying,weary,venom
vinyl,craze,wordy,loyal;3,4,5,7;soare,clint,vinyl,loyal,craze,dirge,wordy
allot,relic,paint,clump;3,4,6,7;soare,clint,relic,allot,toped,clump,paint
using,tulle,depot,flora;3,4,5,6;soare,mulct,tulle,using,depot,flora
plate,index,crust,flute;3,4,6,7;soare,clint,crust,flute,paven,index,plate
badge,erupt,arena,begun;4,5,6,7;soare,tiled,becke,erupt,arena,begun,badge
dirge,track,rural,value;3,5,6,8;soare,clipt,track,vodun,dirge,value,lemel,rural
gusty,boost,helix,froze;4,5,6,7;soare,clipt,dungy,boost,froze,helix,gusty
inbox,stood,catty,turbo;4,5,6,7;soare,clint,bumph,inbox,catty,turbo,stood
joint,dandy,leave,voter;4,5,6,8;soare,clint,wimpy,joint,voter,leave,dirge,dandy
nicer,punch,avail,ensue;3,5,6,7;soare,clint,nicer,plumb,punch,ensue,avail
twine,harsh,mambo,swift;3,4,6,7;soare,clint,twine,swift,moray,mambo,harsh
kayak,uncle,bulge,bulky;3,4,5,6;soare,clint,uncle,bulge,bulky,kayak
depth,bobby,rabbi,prone;4,5,6,7;soare,linty,crowd,depth,rabbi,prone,bobby
mocha,chump,pause,sneer;3,4,5,6;soare,clint,mocha,chump,pause,sneer
stuff,admin,brief,gummy;4,5,6,7;soare,clint,pagod,gummy,admin,brief,stuff
eject,ninja,aping,ebony;3,4,5,7;soare,clint,eject,ebony,ninja,lippy,aping
after,sower,turbo,gipsy;3,4,6,7;soare,built,sower,turbo,parch,after,gipsy
cello,groom,virus,great;3,5,6,7;soare,clint,cello,grump,great,groom,virus
slang,dirty,queen,pound;3,5,6,7;soare,clint,slang,bumph,dirty,queen,pound
reach,haunt,meaty,chasm;3,4,5,6;soare,clint,chasm,reach,haunt,meaty
bingo,noble,rower,usurp;2,4,5,7;soare,usurp,clown,noble,bingo,smowt,rower
solar,blurt,flood,girth;3,4,6,7;soare,clint,blurt,solar,dirge,flood,girth
prong,torus,totem,guppy;3,4,7,8;soare,mulct,totem,torus,fiend,posse,prong,guppy
blond,there,venue,melee;3,4,5,6;soare,clint,blond,melee,venue,there
ninth,begun,quoth,heath;4,5,6,7;soare,clint,fudgy,quoth,heath,begun,ninth
glade,pagan,ramen,grade;4,5,6,8;soare,clipt,gybed,pagan,glade,grade,lemel,ramen
blast,canoe,toddy,ensue;3,4,5,6;soare,bundh,blast,ensue,canoe,toddy
minty,shawl,squad,taper;4,5,6,8;soare,clint,paths,minty,taper,squad,smowt,shawl
arrow,gamma,horde,fussy;3,4,6,7;soare,might,horde,gamma,lippy,arrow,fussy
arose,karma,holly,cease;2,4,6,7;soare,arose,child,cease,shtup,karma,holly
midst,occur,pixel,plaid;4,5,6,7;soare,clint,pyoid,plaid,midst,occur,pixel
cyber,booty,burly,avoid;4,5,6,7;soare,clint,dumky,booty,burly,avoid,cyber
egret,chaff,grain,woven;4,5,6,8;soare,clint,embed,grain,egret,chaff,varia,woven
blend,toast,proud,clung;3,4,5,6;soare,clint,blend,proud,clung,toast
lover,wispy,wooly,trump;4,5,6,7;soare,mulct,wring,lover,wispy,wooly,trump
slick,chasm,cider,flung;3,4,5,6;soare,clint,slick,chasm,flung,cider
evade,caste,aloof,these;3,4,6,7;soare,clint,these,caste,adown,evade,aloof
grove,venom,organ,civic;3,5,6,7;soare,bundt,venom,legge,organ,civic,grove
slurp,drunk,scoop,viper;3,4,6,7;soare,clipt,slurp,scoop,vying,viper,drunk
close,chili,debug,clove;3,4,6,7;soare,clint,clove,close,rigid,chili,debug
poppy,renal,gipsy,night;4,5,6,7;soare,mulct,wingy,night,gipsy,poppy,renal
biome,haunt,rayon,gusto;3,5,6,7;soare,clint,gusto,bandh,rayon,biome,haunt
screw,viola,joint,antic;3,4,5,7;soare,clint,screw,antic,viola,lippy,joint
conic,enter,spank,lance;3,4,5,7;soare,clint,lance,conic,enter,lippy,spank
verve,exile,vowel,pride;4,5,6,8;soare,tunic,midgy,verve,vowel,exile,bayes,pride
siren,scone,atoll,sword;3,4,5,6;soare,clint,sword,siren,atoll,scone
hippy,wheel,saucy,beard;4,5,6,7;soare,linty,bumph,wheel,saucy,hippy,beard
mount,repay,right,modal;3,4,5,7;soare,clint,mount,right,modal,bayes,repay
shush,shush,truth,study;4,4,5,6;soare,glint,chyme,shush,study,truth
toast,flirt,golly,feign;3,4,5,7;soare,tunic,flirt,feign,toast,lemel,golly
agony,aback,clank,smile;3,4,5,6;soare,clint,smile,agony,aback,clank
prank,fully,nomad,milky;4,5,6,8;soare,clint,dampy,prank,milky,nomad,budge,fully
mulch,trice,nutty,primo;3,4,6,7;soare,clint,nutty,trice,lemel,mulch,primo
story,crier,empty,binge;4,5,6,7;soare,clint,hedgy,story,empty,crier,binge
strip,alien,slosh,rogue;3,4,5,7;soare,butch,slosh,strip,alien,dirge,rogue
whole,freak,leafy,relax;3,5,6,8;soare,latch,whole,fendy,leafy,freak,lemel,relax
altar,apnea,broil,razor;3,4,5,7;soare,clint,altar,apnea,broil,mifty,razor
voice,spoke,adobe,unite;3,4,6,7;soare,clint,voice,unite,iambi,adobe,spoke
spear,medic,brine,fried;3,5,6,7;soare,pined,spear,cruft,fried,medic,brine
catty,quota,smoky,stomp;4,5,6,7;soare,clint,ephod,smoky,quota,stomp,catty
sixth,award,undue,stage;4,5,6,7;soare,thilk,fungo,sixth,undue,award,stage
green,bread,sower,husky;3,5,7,8;soare,built,sower,duchy,bread,posse,green,husky
limbo,taunt,ruder,couch;4,5,6,8;soare,clint,judgy,couch,limbo,ruder,varia,taunt
matey,llama,amaze,usage;4,5,6,7;soare,clipt,nebek,usage,amaze,matey,llama
tiger,cagey,spurt,cairn;3,4,5,6;soare,licht,cagey,tiger,cairn,spurt
weigh,climb,gruel,nerdy;4,5,6,7;soare,clint,bever,gruel,nerdy,weigh,climb
olive,field,inbox,serif;3,4,5,6;soare,clint,serif,field,inbox,olive
horny,egret,error,skiff;4,5,6,7;soare,clint,ferry,error,egret,skiff,horny
fling,elect,visit,false;3,4,5,6;soare,clipt,false,visit,fling,elect
sandy,scree,fleet,sneak;3,4,6,7;soare,putid,sneak,sandy,lemel,scree,fleet
vague,clued,barge,gruel;3,4,5,6;soare,clint,clued,vague,barge,gruel
cluck,valet,hence,mulch;3,5,6,7;soare,clint,valet,gulph,mulch,cluck,hence
villa,cynic,stand,agape;4,5,6,7;soare,clint,hakam,stand,villa,agape,cynic
loser,fable,dusky,fully;3,5,7,8;soare,mulct,loser,kight,dusky,burps,fully,fable
banal,segue,shied,prude;3,4,5,7;soare,clipt,shied,prude,segue,zinky,banal
lemon,arbor,slung,wispy;4,5,6,8;soare,clint,gamps,wispy,lemon,slung,kbars,arbor
fanny,folly,shake,topaz;4,6,7,8;soare,clint,dumps,topaz,wakfs,fanny,shake,folly
gaudy,havoc,coyly,birch;3,5,6,7;soare,clint,birch,midgy,coyly,gaudy,havoc
chore,buggy,poesy,scaly;3,4,5,7;soare,clint,poesy,scaly,chore,mozed,buggy
scald,board,strut,wrong;3,4,5,7;soare,pitch,board,strut,scald,vying,wrong
fetus,total,hazel,frown;3,4,5,7;soare,clint,total,fetus,frown,gulph,hazel
taste,dummy,route,fever;3,5,7,8;soare,cunit,route,delph,dummy,twoer,taste,fever
phase,caput,piece,shale;3,4,5,6;soare,culti,shale,phase,piece,caput
outdo,smear,freed,vague;4,5,6,8;soare,flint,waugh,vague,outdo,freed,lemel,smear
liver,diner,chock,thing;3,4,6,7;soare,clint,chock,thing,finds,diner,liver
