riper,valor,blaze,louse,conic,tough,curvy,diner;3,5,6,7,8,9,10,12;soare,clint,conic,dumbo,curvy,diner,valor,tough,blaze,louse,lippy,riper
quota,caper,field,scant,halve,curvy,wooer,drown;3,5,6,7,8,9,10,12;soare,clint,scant,embed,curvy,drown,quota,wooer,field,caper,varia,halve
creed,adapt,plume,siege,slunk,stony,sixth,chalk;3,4,5,6,7,8,9,11;soare,clint,chalk,adapt,creed,stony,sixth,plume,slunk,varia,siege
clone,bylaw,aside,tiger,steed,tacit,vodka,credo;3,4,5,6,7,8,10,11;soare,clint,credo,tacit,aside,bylaw,steed,clone,lemel,tiger,vodka
haunt,witch,dwell,mower,petty,aphid,fatal,askew;4,5,6,7,8,9,10,12;soare,clint,hyped,witch,fatal,aphid,petty,dwell,haunt,askew,lemel,mower
singe,north,skull,pithy,scowl,flesh,banal,patio;3,4,5,6,7,8,9,10;soare,clint,north,pithy,patio,banal,skull,singe,flesh,scowl
cedar,probe,arose,enter,quite,toddy,world,chick;2,4,5,6,7,8,9,11;soare,arose,clint,world,chick,cedar,toddy,quite,enter,voips,probe
plaza,cress,tiger,torso,enact,itchy,chirp,gloat;3,4,5,6,7,8,10,11;soare,clint,chirp,cress,enact,plaza,torso,itchy,flong,tiger,gloat
joker,limit,tiara,gipsy,acute,charm,bulge,rabbi;3,4,5,6,7,8,9,11;soare,mulct,tiara,bulge,gipsy,limit,rabbi,charm,acute,smowt,joker
vigor,rabid,smile,chill,ashen,occur,teeth,dingy;3,4,6,7,8,9,11,12;soare,clint,ashen,smile,ruddy,vigor,teeth,dingy,occur,iambi,rabid,chill
growl,vaunt,focal,welch,refer,havoc,pizza,basal;4,5,6,7,8,9,10,11;soare,clint,paved,growl,basal,vaunt,refer,focal,welch,havoc,pizza
frown,wordy,stack,leash,leant,aloft,khaki,boxer;3,4,5,6,8,9,10,12;soare,clint,khaki,leant,leash,stack,gowfs,wordy,frown,aloft,iambi,boxer
drawl,louse,creak,twice,abyss,spice,gourd,taste;3,4,5,6,7,8,9,11;soare,clint,twice,gourd,taste,spice,abyss,louse,drawl,lemel,creak
ultra,plate,skate,easel,email,breed,avail,berry;3,4,5,6,7,9,10,11;soare,clint,email,ultra,plate,easel,avail,fyked,berry,breed,skate
poker,mafia,risky,enact,bitty,floss,lying,untie;3,4,5,6,7,9,10,11;soare,clint,lying,risky,floss,untie,enact,pawed,mafia,bitty,poker
might,bongo,sower,spice,alpha,afoot,route,giant;3,4,5,6,7,8,9,11;soare,clint,bongo,afoot,spice,sower,alpha,route,giant,lemel,might
waxen,angry,micro,vista,rumor,judge,gayly,caddy;3,4,5,6,7,9,10,11;soare,clint,angry,vista,micro,waxen,gayly,hijab,rumor,caddy,judge
rifle,china,start,buxom,often,bezel,south,solar;3,4,5,6,8,9,10,12;soare,clint,china,often,solar,rifle,jumby,buxom,start,south,varia,bezel
adapt,demon,model,admit,final,flunk,hotel,slyly;3,4,5,6,7,9,10,11;soare,clint,adapt,admit,model,final,demon,hikes,slyly,flunk,hotel
rainy,noise,juicy,theme,shirk,clerk,frost,dealt;3,4,5,6,7,8,9,11;soare,clint,clerk,theme,juicy,shirk,noise,frost,rainy,lemel,dealt
petty,stomp,cleat,bless,pesky,drawl,cabal,cynic;3,4,5,6,7,8,9,11;soare,clint,cleat,cabal,pesky,petty,bless,cynic,drawl,lemel,stomp
creed,fishy,drone,gusto,spunk,fugue,palsy,ninth;3,4,5,6,7,8,9,10;soare,clint,gusto,palsy,drone,creed,fugue,fishy,spunk,ninth
leper,color,omega,leafy,wreak,skill,frown,fizzy;3,4,6,7,8,9,10,12;soare,clint,omega,color,dwarf,leafy,wreak,fizzy,skill,frown,varia,leper
homer,retry,relax,taper,dummy,mulch,harpy,saner;3,4,6,7,8,9,10,11;soare,clint,retry,saner,gompa,mulch,dummy,harpy,homer,relax,taper
harsh,flunk,mucky,dingo,sleet,above,voter,belie;4,5,6,7,8,9,10,12;soare,clint,gyved,sleet,mucky,belie,voter,above,dingo,harsh,iftar,flunk
glory,latte,deity,prude,fluid,ready,crazy,aphid;3,4,5,6,7,8,9,10;soare,clint,ready,deity,latte,aphid,prude,fluid,crazy,glory
drier,scoop,annex,badge,crick,scoop,abbey,armor;4,5,5,6,7,8,9,10;soare,clint,famed,armor,scoop,abbey,annex,crick,drier,badge
shark,deter,gross,prawn,swish,purer,lease,timid;3,4,5,6,8,9,10,11;soare,clipt,lease,swish,prawn,purer,kited,deter,gross,shark,timid
leafy,tilde,occur,clank,dairy,karma,weedy,agree;4,5,6,7,8,9,10,11;soare,clint,khuds,karma,agree,leafy,tilde,dairy,clank,weedy,occur
curse,quirk,shade,waist,there,twist,tribe,mower;3,4,5,6,7,8,10,11;soare,pitch,twist,waist,quirk,curse,tribe,there,almud,shade,mower
media,squib,comma,tried,belch,lease,pupil,imbue;3,4,5,6,7,8,9,10;soare,clint,media,squib,comma,lease,tried,pupil,belch,imbue
basin,their,scalp,month,nasty,today,caddy,daisy;3,4,5,6,7,8,10,11;soare,linty,month,today,daisy,nasty,their,basin,lippy,scalp,caddy
polar,drier,feral,helix,piggy,stamp,binge,boost;4,5,6,7,8,9,10,11;soare,clint,delph,binge,polar,boost,helix,piggy,stamp,feral,drier
equip,bathe,spark,abate,strip,sight,yield,naive;3,4,5,6,7,8,9,11;soare,clint,sight,equip,bathe,spark,naive,strip,abate,woofy,yield
madam,rider,brawl,warty,macaw,bonus,chart,nadir;3,4,5,6,7,8,9,10;soare,clint,nadir,brawl,warty,madam,chart,bonus,macaw,rider
wooly,stalk,croak,might,ladle,foist,mower,bowel;3,4,5,6,7,9,10,11;soare,mulct,might,croak,stalk,wooly,mower,bifid,bowel,ladle,foist
metal,feral,taper,goner,bosom,legal,crate,spare;3,4,5,7,8,9,10,11;soare,clept,taper,crate,spare,mangy,legal,goner,bosom,metal,feral
gouge,tilde,vapor,beget,sauce,fudge,latch,gloom;3,4,5,6,7,8,10,11;soare,glint,sauce,latch,beget,gloom,gouge,tilde,forze,fudge,vapor
ripen,plier,serum,circa,depth,flier,etude,shape;4,5,6,7,8,9,10,11;soare,clint,perdu,serum,etude,plier,shape,flier,ripen,circa,depth
aback,scrub,mambo,harpy,gusto,oxide,flack,slept;3,4,5,6,7,8,9,10;soare,clint,gusto,mambo,aback,oxide,harpy,flack,slept,scrub
bliss,annul,minus,rifle,ombre,azure,paddy,synod;3,4,5,6,7,8,9,10;soare,clipt,ombre,azure,minus,annul,rifle,bliss,paddy,synod
lease,final,there,plaza,spoil,money,betel,caput;3,4,5,6,7,8,9,10;soare,clint,spoil,final,betel,there,plaza,lease,money,caput
farce,bonus,apron,wryly,block,safer,dwarf,roomy;3,4,5,6,7,8,10,11;soare,clint,farce,block,roomy,apron,bonus,safer,twoer,dwarf,wryly
pedal,thong,champ,hasty,roomy,abort,polyp,faint;3,4,5,6,7,8,9,10;soare,clint,thong,roomy,polyp,champ,hasty,faint,pedal,abort
black,shyly,chump,stare,whelp,press,oxide,lumpy;3,4,6,7,8,9,10,11;soare,clint,oxide,stare,bumpy,chump,press,whelp,shyly,black,lumpy
trump,stunk,knead,taken,drift,bilge,loyal,afire;3,4,5,6,7,8,10,11;soare,clint,drift,knead,stunk,loyal,taken,afire,hilch,bilge,trump
bough,chart,reach,chump,olive,wider,medic,shied;3,4,5,6,7,8,9,10;soare,clint,reach,medic,chump,bough,wider,chart,olive,shied
ovate,preen,plaza,abhor,every,cheek,moult,ample;2,3,6,7,8,9,10,11;soare,ovate,every,cabin,umped,plaza,cheek,preen,ample,moult,abhor
abode,paint,stoke,abhor,yeast,dusky,marry,smock;4,5,6,7,8,9,10,11;soare,clint,bumph,smock,dusky,abhor,abode,stoke,paint,marry,yeast
stomp,spire,tread,slush,clung,elide,tapir,pooch;3,4,5,7,8,9,10,11;soare,clipt,tapir,spire,tread,mungo,pooch,slush,clung,stomp,elide
glean,unzip,piety,quest,opine,scene,sperm,frank;3,4,5,6,7,8,9,11;soare,clint,sperm,glean,quest,opine,piety,unzip,scene,dirge,frank
pitch,actor,royal,uncle,bunch,mason,rinse,blurb;3,4,5,6,7,8,9,11;soare,mulct,mason,blurb,bunch,rinse,royal,uncle,actor,wiped,pitch
crack,crave,scary,early,agate,skate,swill,drawl;4,5,6,7,8,9,11,12;soare,clipt,gunky,swill,crack,scary,agate,early,skate,mozed,drawl,crave
tarot,clone,cyber,cyber,crook,sinew,limbo,steel;3,4,5,5,6,7,8,9;soare,clint,sinew,limbo,cyber,tarot,steel,clone,crook
butch,pesky,dream,ultra,kebab,crown,hoist,tense;3,4,5,6,7,8,9,11;soare,clint,tense,kebab,butch,crown,pesky,ultra,hoist,lemel,dream
aloud,react,badge,money,rotor,guppy,avoid,etude;3,4,5,6,7,8,10,11;soare,clint,react,rotor,aloud,badge,avoid,etude,smowt,guppy,money
drink,skirt,dirge,those,creek,ready,rabid,taste;3,4,5,6,7,8,9,11;soare,clipt,ready,those,dirge,skirt,taste,creek,drink,bayes,rabid
birth,peach,tweak,gulch,chore,oddly,stern,plumb;3,4,5,6,8,9,10,11;soare,clint,chore,stern,oddly,tweak,iambi,plumb,peach,birth,gulch
rinse,harpy,radar,idler,fleck,paint,sugar,queen;3,4,5,6,7,8,9,10;soare,clipt,sugar,rinse,harpy,idler,queen,paint,fleck,radar
tripe,bathe,baton,flesh,tithe,cloud,candy,bushy;3,4,5,6,7,8,9,10;soare,clint,tithe,baton,candy,cloud,bathe,flesh,tripe,bushy
prism,crass,knead,unlit,waist,movie,depot,buxom;3,4,5,6,7,8,9,11;soare,clint,depot,unlit,prism,buxom,waist,knead,movie,bayes,crass
chunk,refit,abort,ninny,arose,lymph,sigma,goofy;2,4,5,6,7,8,9,10;soare,arose,clint,sigma,refit,goofy,ninny,chunk,abort,lymph
fussy,azure,awoke,glide,missy,croak,jolly,crier;3,4,5,7,8,9,10,11;soare,bundt,awoke,croak,azure,pight,fussy,missy,jolly,glide,crier
hairy,sushi,tepid,shear,bulky,risen,faith,cubic;4,5,6,7,8,9,10,12;soare,clint,fumed,tepid,faith,cubic,risen,sushi,shear,hairy,lemel,bulky
match,prune,shalt,covet,nylon,kneel,baler,liken;3,4,5,6,7,8,10,11;soare,clint,shalt,nylon,kneel,prune,baler,liken,smowt,covet,match
swami,mange,brand,tease,drake,quail,agile,flack;3,4,5,6,7,9,10,11;soare,clint,agile,swami,tease,quail,mange,fyked,flack,brand,drake
leach,fanny,poker,print,macro,evict,poppy,spoof;3,4,5,6,8,9,10,11;soare,clint,leach,macro,print,poppy,fyked,evict,fanny,poker,spoof
elude,minus,shout,dimly,quill,where,gamer,south;3,4,5,6,8,9,10,11;soare,clint,minus,where,shout,south,dirge,quill,elude,dimly,gamer
vouch,cliff,novel,drool,bleed,slink,whoop,whole;3,4,5,6,7,8,9,11;soare,clint,whole,whoop,drool,bleed,vouch,cliff,novel,yucko,slink
poser,marsh,allow,quack,aptly,cycle,wheel,crave;3,4,5,7,8,9,10,11;soare,clint,cycle,poser,aptly,velum,wheel,quack,allow,marsh,crave
quilt,spasm,lousy,bliss,shone,squad,abide,draft;3,4,5,6,7,8,9,10;soare,clint,bliss,abide,squad,shone,lousy,draft,quilt,spasm
scoff,hatch,pushy,party,clasp,covey,knead,porch;3,4,5,6,7,8,10,11;soare,clint,covey,porch,pushy,scoff,party,clasp,hamba,hatch,knead
diode,spoke,snoop,toxic,moist,bless,older,burst;3,4,6,7,8,9,10,11;soare,clint,older,diode,chump,toxic,moist,bless,burst,spoke,snoop
rapid,hence,flyer,skull,dumpy,primo,paler,emcee;4,5,6,7,8,9,10,12;soare,clint,dampy,flyer,emcee,dumpy,primo,hence,rapid,paler,lemel,skull
eagle,crump,ascot,bigot,broke,poppy,award,sunny;3,4,5,6,7,8,9,10;soare,glint,ascot,bigot,broke,award,poppy,eagle,sunny,crump
heron,sever,arrow,jazzy,rarer,swell,crown,arena;3,4,5,6,7,8,10,12;soare,clint,crown,heron,arena,arrow,sever,swell,plumb,rarer,dirge,jazzy
march,safer,undue,route,eagle,pearl,tract,cable;3,4,5,6,7,8,9,10;soare,glint,pearl,eagle,safer,tract,cable,route,undue,march
adept,opera,house,flyer,finch,stink,reign,nasal;2,4,5,6,7,9,10,11;soare,opera,clint,reign,adept,stink,nasal,forum,flyer,finch,house
crush,obese,goody,buyer,group,stray,those,shelf;3,4,5,6,7,9,10,11;soare,clipt,crush,obese,buyer,those,stray,wedel,group,shelf,goody
thumb,bloat,along,caddy,lurch,debit,would,faint;3,4,5,6,7,8,9,11;soare,clint,along,lurch,would,debit,thumb,bloat,caddy,iftar,faint
rhyme,putty,tenor,three,queer,maker,glint,crumb;3,4,5,6,7,8,10,11;soare,clint,tenor,putty,rhyme,crumb,three,queer,dirge,glint,maker
admit,madly,ramen,rabbi,golly,stuff,gaudy,could;4,5,6,7,8,9,10,11;soare,clint,dampy,rabbi,stuff,gaudy,madly,golly,admit,could,ramen
troll,swept,broil,whisk,align,latch,droit,guppy;3,4,5,6,7,8,10,11;soare,clint,broil,latch,droit,align,troll,whisk,lemel,swept,guppy
young,buyer,parse,sadly,snipe,aside,pause,chill;3,4,5,6,7,8,9,11;soare,clipt,aside,snipe,pause,young,buyer,sadly,parse,lemel,chill
lucid,snide,shear,liver,whisk,swung,unset,embed;3,4,5,6,7,8,9,10;soare,clint,lucid,whisk,unset,snide,liver,shear,swung,embed
allay,right,stork,globe,tally,piggy,stiff,dress;4,5,6,7,8,9,10,11;soare,clint,bumpy,right,allay,stork,stiff,dress,piggy,tally,globe
needy,taste,heave,sloop,chart,flare,tribe,hitch;3,4,5,6,8,9,10,11;soare,clipt,chart,heave,hitch,sloop,bewig,flare,taste,tribe,needy
spout,hence,dwarf,dolly,unity,legal,bossy,sever;3,5,6,7,8,9,10,12;soare,clint,unity,delph,dwarf,spout,legal,sever,dolly,hence,lemel,bossy
wheel,pence,alloy,round,panic,loath,lofty,suave;3,4,5,6,7,8,9,10;soare,clint,loath,round,lofty,pence,panic,wheel,suave,alloy
foray,olive,toast,trump,chief,award,filly,raspy;3,4,5,6,7,8,9,10;soare,clipt,chief,trump,raspy,filly,olive,foray,award,toast
plane,floss,cubic,polyp,viper,booth,blood,manly;3,4,6,7,8,9,10,12;soare,clint,plane,polyp,rhomb,viper,blood,booth,manly,cubic,iftar,floss
quell,probe,total,intro,meter,fauna,where,murky;3,4,5,6,7,9,10,11;soare,clint,where,quell,fauna,total,intro,bovid,meter,murky,probe
warty,bylaw,yeast,jetty,flyer,flung,phone,chirp;3,4,6,7,8,9,10,11;soare,clint,chirp,phone,byked,bylaw,jetty,warty,flyer,flung,yeast
gooey,tweet,taste,close,olive,heath,floss,haute;3,4,5,6,7,8,9,10;soare,clint,close,gooey,olive,tweet,taste,haute,heath,floss
ovary,decay,sleep,felon,blond,steal,graph,spurn;2,4,5,6,7,8,9,11;soare,ovary,clint,spurn,graph,sleep,steal,decay,blond,lemel,felon
grope,witty,skulk,guile,hinge,fraud,goofy,twixt;3,4,5,6,7,9,10,11;soare,clint,twixt,guile,fraud,goofy,witty,hovel,skulk,hinge,grope
blind,known,focus,fungi,corer,token,giddy,plier;3,4,5,6,7,8,9,11;soare,clint,focus,known,blind,fungi,plier,token,giddy,varia,corer
bulky,farce,boast,jewel,outgo,spend,chair,algae;3,4,5,6,7,9,10,11;soare,clint,spend,algae,farce,outgo,chair,bally,boast,jewel,bulky
wield,heady,handy,droop,organ,ideal,scald,grape;3,4,5,6,7,8,9,11;soare,clint,ideal,scald,droop,handy,heady,grape,organ,iftar,wield
